["op_0","LEFT"]
["op_1","LEFT"]
["op_2","RIGHT"]
["op_3","RIGHT"]
("op_3","TE",1,"op_0",1,"transmission")
(201,3)
 2.069462863060e+14 8.660254037844e-01 0.000000000000e+00
 2.070794563744e+14 8.660254037844e-01 0.000000000000e+00
 2.072126264428e+14 8.660254037844e-01 0.000000000000e+00
 2.073457965112e+14 8.660254037844e-01 0.000000000000e+00
 2.074789665796e+14 8.660254037844e-01 0.000000000000e+00
 2.076121366480e+14 8.660254037844e-01 0.000000000000e+00
 2.077453067164e+14 8.660254037844e-01 0.000000000000e+00
 2.078784767848e+14 8.660254037844e-01 0.000000000000e+00
 2.080116468532e+14 8.660254037844e-01 0.000000000000e+00
 2.081448169216e+14 8.660254037844e-01 0.000000000000e+00
 2.082779869901e+14 8.660254037844e-01 0.000000000000e+00
 2.084111570585e+14 8.660254037844e-01 0.000000000000e+00
 2.085443271269e+14 8.660254037844e-01 0.000000000000e+00
 2.086774971953e+14 8.660254037844e-01 0.000000000000e+00
 2.088106672637e+14 8.660254037844e-01 0.000000000000e+00
 2.089438373321e+14 8.660254037844e-01 0.000000000000e+00
 2.090770074005e+14 8.660254037844e-01 0.000000000000e+00
 2.092101774689e+14 8.660254037844e-01 0.000000000000e+00
 2.093433475373e+14 8.660254037844e-01 0.000000000000e+00
 2.094765176057e+14 8.660254037844e-01 0.000000000000e+00
 2.096096876741e+14 8.660254037844e-01 0.000000000000e+00
 2.097428577425e+14 8.660254037844e-01 0.000000000000e+00
 2.098760278109e+14 8.660254037844e-01 0.000000000000e+00
 2.100091978794e+14 8.660254037844e-01 0.000000000000e+00
 2.101423679478e+14 8.660254037844e-01 0.000000000000e+00
 2.102755380162e+14 8.660254037844e-01 0.000000000000e+00
 2.104087080846e+14 8.660254037844e-01 0.000000000000e+00
 2.105418781530e+14 8.660254037844e-01 0.000000000000e+00
 2.106750482214e+14 8.660254037844e-01 0.000000000000e+00
 2.108082182898e+14 8.660254037844e-01 0.000000000000e+00
 2.109413883582e+14 8.660254037844e-01 0.000000000000e+00
 2.110745584266e+14 8.660254037844e-01 0.000000000000e+00
 2.112077284950e+14 8.660254037844e-01 0.000000000000e+00
 2.113408985634e+14 8.660254037844e-01 0.000000000000e+00
 2.114740686318e+14 8.660254037844e-01 0.000000000000e+00
 2.116072387003e+14 8.660254037844e-01 0.000000000000e+00
 2.117404087687e+14 8.660254037844e-01 0.000000000000e+00
 2.118735788371e+14 8.660254037844e-01 0.000000000000e+00
 2.120067489055e+14 8.660254037844e-01 0.000000000000e+00
 2.121399189739e+14 8.660254037844e-01 0.000000000000e+00
 2.122730890423e+14 8.660254037844e-01 0.000000000000e+00
 2.124062591107e+14 8.660254037844e-01 0.000000000000e+00
 2.125394291791e+14 8.660254037844e-01 0.000000000000e+00
 2.126725992475e+14 8.660254037844e-01 0.000000000000e+00
 2.128057693159e+14 8.660254037844e-01 0.000000000000e+00
 2.129389393843e+14 8.660254037844e-01 0.000000000000e+00
 2.130721094527e+14 8.660254037844e-01 0.000000000000e+00
 2.132052795211e+14 8.660254037844e-01 0.000000000000e+00
 2.133384495896e+14 8.660254037844e-01 0.000000000000e+00
 2.134716196580e+14 8.660254037844e-01 0.000000000000e+00
 2.136047897264e+14 8.660254037844e-01 0.000000000000e+00
 2.137379597948e+14 8.660254037844e-01 0.000000000000e+00
 2.138711298632e+14 8.660254037844e-01 0.000000000000e+00
 2.140042999316e+14 8.660254037844e-01 0.000000000000e+00
("op_2","TE",1,"op_0",1,"transmission")
(201,3)
 1.873702862500e+14 5.000000000000e-01 1.570796326795e+00
 1.875034563184e+14 5.000000000000e-01 1.570796326795e+00
 1.876366263868e+14 5.000000000000e-01 1.570796326795e+00
 1.877697964552e+14 5.000000000000e-01 1.570796326795e+00
 1.879029665236e+14 5.000000000000e-01 1.570796326795e+00
 1.880361365920e+14 5.000000000000e-01 1.570796326795e+00
 1.881693066604e+14 5.000000000000e-01 1.570796326795e+00
 1.883024767289e+14 5.000000000000e-01 1.570796326795e+00
 1.884356467973e+14 5.000000000000e-01 1.570796326795e+00
 1.885688168657e+14 5.000000000000e-01 1.570796326795e+00
 1.887019869341e+14 5.000000000000e-01 1.570796326795e+00
 1.888351570025e+14 5.000000000000e-01 1.570796326795e+00
 1.889683270709e+14 5.000000000000e-01 1.570796326795e+00
 1.891014971393e+14 5.000000000000e-01 1.570796326795e+00
 1.892346672077e+14 5.000000000000e-01 1.570796326795e+00
 1.893678372761e+14 5.000000000000e-01 1.570796326795e+00
 1.895010073445e+14 5.000000000000e-01 1.570796326795e+00
 1.896341774129e+14 5.000000000000e-01 1.570796326795e+00
 1.897673474813e+14 5.000000000000e-01 1.570796326795e+00
 1.899005175498e+14 5.000000000000e-01 1.570796326795e+00
 1.900336876182e+14 5.000000000000e-01 1.570796326795e+00
 1.901668576866e+14 5.000000000000e-01 1.570796326795e+00
 1.903000277550e+14 5.000000000000e-01 1.570796326795e+00
 1.904331978234e+14 5.000000000000e-01 1.570796326795e+00
 1.905663678918e+14 5.000000000000e-01 1.570796326795e+00
 1.906995379602e+14 5.000000000000e-01 1.570796326795e+00
 1.908327080286e+14 5.000000000000e-01 1.570796326795e+00
 1.909658780970e+14 5.000000000000e-01 1.570796326795e+00
 1.910990481654e+14 5.000000000000e-01 1.570796326795e+00
 1.912322182338e+14 5.000000000000e-01 1.570796326795e+00
 1.913653883022e+14 5.000000000000e-01 1.570796326795e+00
 1.914985583706e+14 5.000000000000e-01 1.570796326795e+00
 1.916317284391e+14 5.000000000000e-01 1.570796326795e+00
 1.917648985075e+14 5.000000000000e-01 1.570796326795e+00
 1.918980685759e+14 5.000000000000e-01 1.570796326795e+00
 1.920312386443e+14 5.000000000000e-01 1.570796326795e+00
 1.921644087127e+14 5.000000000000e-01 1.570796326795e+00
 1.922975787811e+14 5.000000000000e-01 1.570796326795e+00
 1.924307488495e+14 5.000000000000e-01 1.570796326795e+00
 1.925639189179e+14 5.000000000000e-01 1.570796326795e+00
 1.926970889863e+14 5.000000000000e-01 1.570796326795e+00
 1.928302590547e+14 5.000000000000e-01 1.570796326795e+00
 1.929634291231e+14 5.000000000000e-01 1.570796326795e+00
 1.930965991915e+14 5.000000000000e-01 1.570796326795e+00
 1.932297692600e+14 5.000000000000e-01 1.570796326795e+00
 1.933629393284e+14 5.000000000000e-01 1.570796326795e+00
 1.934961093968e+14 5.000000000000e-01 1.570796326795e+00
 1.936292794652e+14 5.000000000000e-01 1.570796326795e+00
 1.937624495336e+14 5.000000000000e-01 1.570796326795e+00
 1.938956196020e+14 5.000000000000e-01 1.570796326795e+00
 1.940287896704e+14 5.000000000000e-01 1.570796326795e+00
 1.941619597388e+14 5.000000000000e-01 1.570796326795e+00
 1.942951298072e+14 5.000000000000e-01 1.570796326795e+00
 1.944282998756e+14 5.000000000000e-01 1.570796326795e+00
 1.945614699440e+14 5.000000000000e-01 1.570796326795e+00
 1.946946400124e+14 5.000000000000e-01 1.570796326795e+00
 1.948278100808e+14 5.000000000000e-01 1.570796326795e+00
 1.949609801493e+14 5.000000000000e-01 1.570796326795e+00
 1.950941502177e+14 5.000000000000e-01 1.570796326795e+00
 1.952273202861e+14 5.000000000000e-01 1.570796326795e+00
 1.953604903545e+14 5.000000000000e-01 1.570796326795e+00
 1.954936604229e+14 5.000000000000e-01 1.570796326795e+00
 1.956268304913e+14 5.000000000000e-01 1.570796326795e+00
 1.957600005597e+14 5.000000000000e-01 1.570796326795e+00
 1.958931706281e+14 5.000000000000e-01 1.570796326795e+00
 1.960263406965e+14 5.000000000000e-01 1.570796326795e+00
 1.961595107649e+14 5.000000000000e-01 1.570796326795e+00
 1.962926808333e+14 5.000000000000e-01 1.570796326795e+00
 1.964258509017e+14 5.000000000000e-01 1.570796326795e+00
 1.965590209701e+14 5.000000000000e-01 1.570796326795e+00
 1.966921910386e+14 5.000000000000e-01 1.570796326795e+00
 1.968253611070e+14 5.000000000000e-01 1.570796326795e+00
 1.969585311754e+14 5.000000000000e-01 1.570796326795e+00
 1.970917012438e+14 5.000000000000e-01 1.570796326795e+00
 1.972248713122e+14 5.000000000000e-01 1.570796326795e+00
 1.973580413806e+14 5.000000000000e-01 1.570796326795e+00
 1.974912114490e+14 5.000000000000e-01 1.570796326795e+00
 1.976243815174e+14 5.000000000000e-01 1.570796326795e+00
 1.977575515858e+14 5.000000000000e-01 1.570796326795e+00
 1.978907216542e+14 5.000000000000e-01 1.570796326795e+00
 1.980238917226e+14 5.000000000000e-01 1.570796326795e+00
 1.981570617910e+14 5.000000000000e-01 1.570796326795e+00
 1.982902318595e+14 5.000000000000e-01 1.570796326795e+00
 1.984234019279e+14 5.000000000000e-01 1.570796326795e+00
 1.985565719963e+14 5.000000000000e-01 1.570796326795e+00
 1.986897420647e+14 5.000000000000e-01 1.570796326795e+00
 1.988229121331e+14 5.000000000000e-01 1.570796326795e+00
 1.989560822015e+14 5.000000000000e-01 1.570796326795e+00
 1.990892522699e+14 5.000000000000e-01 1.570796326795e+00
 1.992224223383e+14 5.000000000000e-01 1.570796326795e+00
 1.993555924067e+14 5.000000000000e-01 1.570796326795e+00
 1.994887624751e+14 5.000000000000e-01 1.570796326795e+00
 1.996219325435e+14 5.000000000000e-01 1.570796326795e+00
 1.997551026119e+14 5.000000000000e-01 1.570796326795e+00
 1.998882726803e+14 5.000000000000e-01 1.570796326795e+00
 2.000214427488e+14 5.000000000000e-01 1.570796326795e+00
 2.001546128172e+14 5.000000000000e-01 1.570796326795e+00
 2.002877828856e+14 5.000000000000e-01 1.570796326795e+00
 2.004209529540e+14 5.000000000000e-01 1.570796326795e+00
 2.005541230224e+14 5.000000000000e-01 1.570796326795e+00
 2.006872930908e+14 5.000000000000e-01 1.570796326795e+00
 2.008204631592e+14 5.000000000000e-01 1.570796326795e+00
 2.009536332276e+14 5.000000000000e-01 1.570796326795e+00
 2.010868032960e+14 5.000000000000e-01 1.570796326795e+00
 2.012199733644e+14 5.000000000000e-01 1.570796326795e+00
 2.013531434328e+14 5.000000000000e-01 1.570796326795e+00
 2.014863135012e+14 5.000000000000e-01 1.570796326795e+00
 2.016194835697e+14 5.000000000000e-01 1.570796326795e+00
 2.017526536381e+14 5.000000000000e-01 1.570796326795e+00
 2.018858237065e+14 5.000000000000e-01 1.570796326795e+00
 2.020189937749e+14 5.000000000000e-01 1.570796326795e+00
 2.021521638433e+14 5.000000000000e-01 1.570796326795e+00
 2.022853339117e+14 5.000000000000e-01 1.570796326795e+00
 2.024185039801e+14 5.000000000000e-01 1.570796326795e+00
 2.025516740485e+14 5.000000000000e-01 1.570796326795e+00
 2.026848441169e+14 5.000000000000e-01 1.570796326795e+00
 2.028180141853e+14 5.000000000000e-01 1.570796326795e+00
 2.029511842537e+14 5.000000000000e-01 1.570796326795e+00
 2.030843543221e+14 5.000000000000e-01 1.570796326795e+00
 2.032175243905e+14 5.000000000000e-01 1.570796326795e+00
 2.033506944590e+14 5.000000000000e-01 1.570796326795e+00
 2.034838645274e+14 5.000000000000e-01 1.570796326795e+00
 2.036170345958e+14 5.000000000000e-01 1.570796326795e+00
 2.037502046642e+14 5.000000000000e-01 1.570796326795e+00
 2.038833747326e+14 5.000000000000e-01 1.570796326795e+00
 2.040165448010e+14 5.000000000000e-01 1.570796326795e+00
 2.041497148694e+14 5.000000000000e-01 1.570796326795e+00
 2.042828849378e+14 5.000000000000e-01 1.570796326795e+00
 2.044160550062e+14 5.000000000000e-01 1.570796326795e+00
 2.045492250746e+14 5.000000000000e-01 1.570796326795e+00
 2.046823951430e+14 5.000000000000e-01 1.570796326795e+00
 2.048155652114e+14 5.000000000000e-01 1.570796326795e+00
 2.049487352799e+14 5.000000000000e-01 1.570796326795e+00
 2.050819053483e+14 5.000000000000e-01 1.570796326795e+00
 2.052150754167e+14 5.000000000000e-01 1.570796326795e+00
 2.053482454851e+14 5.000000000000e-01 1.570796326795e+00
 2.054814155535e+14 5.000000000000e-01 1.570796326795e+00
 2.056145856219e+14 5.000000000000e-01 1.570796326795e+00
 2.057477556903e+14 5.000000000000e-01 1.570796326795e+00
 2.058809257587e+14 5.000000000000e-01 1.570796326795e+00
 2.060140958271e+14 5.000000000000e-01 1.570796326795e+00
 2.061472658955e+14 5.000000000000e-01 1.570796326795e+00
 2.062804359639e+14 5.000000000000e-01 1.570796326795e+00
 2.064136060323e+14 5.000000000000e-01 1.570796326795e+00
 2.065467761007e+14 5.000000000000e-01 1.570796326795e+00
 2.066799461692e+14 5.000000000000e-01 1.570796326795e+00
 2.068131162376e+14 5.000000000000e-01 1.570796326795e+00
 2.069462863060e+14 5.000000000000e-01 1.570796326795e+00
 2.070794563744e+14 5.000000000000e-01 1.570796326795e+00
 2.072126264428e+14 5.000000000000e-01 1.570796326795e+00
 2.073457965112e+14 5.000000000000e-01 1.570796326795e+00
 2.074789665796e+14 5.000000000000e-01 1.570796326795e+00
 2.076121366480e+14 5.000000000000e-01 1.570796326795e+00
 2.077453067164e+14 5.000000000000e-01 1.570796326795e+00
 2.078784767848e+14 5.000000000000e-01 1.570796326795e+00
 2.080116468532e+14 5.000000000000e-01 1.570796326795e+00
 2.081448169216e+14 5.000000000000e-01 1.570796326795e+00
 2.082779869901e+14 5.000000000000e-01 1.570796326795e+00
 2.084111570585e+14 5.000000000000e-01 1.570796326795e+00
 2.085443271269e+14 5.000000000000e-01 1.570796326795e+00
 2.086774971953e+14 5.000000000000e-01 1.570796326795e+00
 2.088106672637e+14 5.000000000000e-01 1.570796326795e+00
 2.089438373321e+14 5.000000000000e-01 1.570796326795e+00
 2.090770074005e+14 5.000000000000e-01 1.570796326795e+00
 2.092101774689e+14 5.000000000000e-01 1.570796326795e+00
 2.093433475373e+14 5.000000000000e-01 1.570796326795e+00
 2.094765176057e+14 5.000000000000e-01 1.570796326795e+00
 2.096096876741e+14 5.000000000000e-01 1.570796326795e+00
 2.097428577425e+14 5.000000000000e-01 1.570796326795e+00
 2.098760278109e+14 5.000000000000e-01 1.570796326795e+00
 2.100091978794e+14 5.000000000000e-01 1.570796326795e+00
 2.101423679478e+14 5.000000000000e-01 1.570796326795e+00
 2.102755380162e+14 5.000000000000e-01 1.570796326795e+00
 2.104087080846e+14 5.000000000000e-01 1.570796326795e+00
 2.105418781530e+14 5.000000000000e-01 1.570796326795e+00
 2.106750482214e+14 5.000000000000e-01 1.570796326795e+00
 2.108082182898e+14 5.000000000000e-01 1.570796326795e+00
 2.109413883582e+14 5.000000000000e-01 1.570796326795e+00
 2.110745584266e+14 5.000000000000e-01 1.570796326795e+00
 2.112077284950e+14 5.000000000000e-01 1.570796326795e+00
 2.113408985634e+14 5.000000000000e-01 1.570796326795e+00
 2.114740686318e+14 5.000000000000e-01 1.570796326795e+00
 2.116072387003e+14 5.000000000000e-01 1.570796326795e+00
 2.117404087687e+14 5.000000000000e-01 1.570796326795e+00
 2.118735788371e+14 5.000000000000e-01 1.570796326795e+00
 2.120067489055e+14 5.000000000000e-01 1.570796326795e+00
 2.121399189739e+14 5.000000000000e-01 1.570796326795e+00
 2.122730890423e+14 5.000000000000e-01 1.570796326795e+00
 2.124062591107e+14 5.000000000000e-01 1.570796326795e+00
 2.125394291791e+14 5.000000000000e-01 1.570796326795e+00
 2.126725992475e+14 5.000000000000e-01 1.570796326795e+00
 2.128057693159e+14 5.000000000000e-01 1.570796326795e+00
 2.129389393843e+14 5.000000000000e-01 1.570796326795e+00
 2.130721094527e+14 5.000000000000e-01 1.570796326795e+00
 2.132052795211e+14 5.000000000000e-01 1.570796326795e+00
 2.133384495896e+14 5.000000000000e-01 1.570796326795e+00
 2.134716196580e+14 5.000000000000e-01 1.570796326795e+00
 2.136047897264e+14 5.000000000000e-01 1.570796326795e+00
 2.137379597948e+14 5.000000000000e-01 1.570796326795e+00
 2.138711298632e+14 5.000000000000e-01 1.570796326795e+00
 2.140042999316e+14 5.000000000000e-01 1.570796326795e+00
 ("op_0","TE",1,"op_3",1,"transmission")
(201,3)
 1.873702862500e+14 8.660254037844e-01 0.000000000000e+00
 1.875034563184e+14 8.660254037844e-01 0.000000000000e+00
 1.876366263868e+14 8.660254037844e-01 0.000000000000e+00
 1.877697964552e+14 8.660254037844e-01 0.000000000000e+00
 1.879029665236e+14 8.660254037844e-01 0.000000000000e+00
 1.880361365920e+14 8.660254037844e-01 0.000000000000e+00
 1.881693066604e+14 8.660254037844e-01 0.000000000000e+00
 1.883024767289e+14 8.660254037844e-01 0.000000000000e+00
 1.884356467973e+14 8.660254037844e-01 0.000000000000e+00
 1.885688168657e+14 8.660254037844e-01 0.000000000000e+00
 1.887019869341e+14 8.660254037844e-01 0.000000000000e+00
 1.888351570025e+14 8.660254037844e-01 0.000000000000e+00
 1.889683270709e+14 8.660254037844e-01 0.000000000000e+00
 1.891014971393e+14 8.660254037844e-01 0.000000000000e+00
 1.892346672077e+14 8.660254037844e-01 0.000000000000e+00
 1.893678372761e+14 8.660254037844e-01 0.000000000000e+00
 1.895010073445e+14 8.660254037844e-01 0.000000000000e+00
 1.896341774129e+14 8.660254037844e-01 0.000000000000e+00
 1.897673474813e+14 8.660254037844e-01 0.000000000000e+00
 1.899005175498e+14 8.660254037844e-01 0.000000000000e+00
 1.900336876182e+14 8.660254037844e-01 0.000000000000e+00
 1.901668576866e+14 8.660254037844e-01 0.000000000000e+00
 1.903000277550e+14 8.660254037844e-01 0.000000000000e+00
 1.904331978234e+14 8.660254037844e-01 0.000000000000e+00
 1.905663678918e+14 8.660254037844e-01 0.000000000000e+00
 1.906995379602e+14 8.660254037844e-01 0.000000000000e+00
 1.908327080286e+14 8.660254037844e-01 0.000000000000e+00
 1.909658780970e+14 8.660254037844e-01 0.000000000000e+00
 1.910990481654e+14 8.660254037844e-01 0.000000000000e+00
 1.912322182338e+14 8.660254037844e-01 0.000000000000e+00
 1.913653883022e+14 8.660254037844e-01 0.000000000000e+00
 1.914985583706e+14 8.660254037844e-01 0.000000000000e+00
 1.916317284391e+14 8.660254037844e-01 0.000000000000e+00
 1.917648985075e+14 8.660254037844e-01 0.000000000000e+00
 1.918980685759e+14 8.660254037844e-01 0.000000000000e+00
 1.920312386443e+14 8.660254037844e-01 0.000000000000e+00
 1.921644087127e+14 8.660254037844e-01 0.000000000000e+00
 1.922975787811e+14 8.660254037844e-01 0.000000000000e+00
 1.924307488495e+14 8.660254037844e-01 0.000000000000e+00
 1.925639189179e+14 8.660254037844e-01 0.000000000000e+00
 1.926970889863e+14 8.660254037844e-01 0.000000000000e+00
 1.928302590547e+14 8.660254037844e-01 0.000000000000e+00
